object,color,seed,prompt,image_path,object_raw,color_raw,object_predicted,color_predicted,binding_correct
bag,red,28,a photo of a red bag,bag/red/seed_0028.png,handbag,red,bag,red,True
bag,red,29,a photo of a red bag,bag/red/seed_0029.png,handbag,red,bag,red,True
bag,green,0,a photo of a green bag,bag/green/seed_0000.png,bag,green,bag,green,True
bag,green,1,a photo of a green bag,bag/green/seed_0001.png,bag,green,bag,green,True
bag,green,2,a photo of a green bag,bag/green/seed_0002.png,handbag,green,bag,green,True
bag,green,3,a photo of a green bag,bag/green/seed_0003.png,handbag,green,bag,green,True
bag,green,4,a photo of a green bag,bag/green/seed_0004.png,bag,green,bag,green,True
bag,green,5,a photo of a green bag,bag/green/seed_0005.png,bag,green,bag,green,True
bag,green,6,a photo of a green bag,bag/green/seed_0006.png,bag,green,bag,green,True
bag,green,7,a photo of a green bag,bag/green/seed_0007.png,handbag,Green,bag,green,True
bag,green,8,a photo of a green bag,bag/green/seed_0008.png,purse,green,bag,green,True
bag,green,9,a photo of a green bag,bag/green/seed_0009.png,purse,green,bag,green,True
bag,green,10,a photo of a green bag,bag/green/seed_0010.png,bag,green,bag,green,True
bag,green,11,a photo of a green bag,bag/green/seed_0011.png,suitcase,green,unmatched,green,False
bag,green,12,a photo of a green bag,bag/green/seed_0012.png,handbag,green,bag,green,True
bag,green,13,a photo of a green bag,bag/green/seed_0013.png,handbag,Green,bag,green,True
bag,green,14,a photo of a green bag,bag/green/seed_0014.png,handbag,Green,bag,green,True
bag,green,15,a photo of a green bag,bag/green/seed_0015.png,handbag,green,bag,green,True
bag,green,16,a photo of a green bag,bag/green/seed_0016.png,handbag,green,bag,green,True
bag,green,17,a photo of a green bag,bag/green/seed_0017.png,bag,green,bag,green,True
bag,green,18,a photo of a green bag,bag/green/seed_0018.png,handbag,Green,bag,green,True
bag,green,19,a photo of a green bag,bag/green/seed_0019.png,bag,green,bag,green,True
bag,green,20,a photo of a green bag,bag/green/seed_0020.png,bag,green,bag,green,True
bag,green,21,a photo of a green bag,bag/green/seed_0021.png,bag,green,bag,green,True
bag,green,22,a photo of a green bag,bag/green/seed_0022.png,plastic bag,green,bag,green,True
bag,green,23,a photo of a green bag,bag/green/seed_0023.png,handbag,green,bag,green,True
bag,green,24,a photo of a green bag,bag/green/seed_0024.png,handbag,Green,bag,green,True
bag,green,25,a photo of a green bag,bag/green/seed_0025.png,handbag,green,bag,green,True
bag,green,26,a photo of a green bag,bag/green/seed_0026.png,handbag,Green,bag,green,True
bag,green,27,a photo of a green bag,bag/green/seed_0027.png,handbag,Green,bag,green,True
bag,green,28,a photo of a green bag,bag/green/seed_0028.png,bag,green,bag,green,True
bag,green,29,a photo of a green bag,bag/green/seed_0029.png,bag,green,bag,green,True
bag,pink,0,a photo of a pink bag,bag/pink/seed_0000.png,handbag,pink,bag,pink,True
bag,pink,1,a photo of a pink bag,bag/pink/seed_0001.png,handbag,pink,bag,pink,True
bag,pink,2,a photo of a pink bag,bag/pink/seed_0002.png,handbag,pink,bag,pink,True
bag,pink,3,a photo of a pink bag,bag/pink/seed_0003.png,handbag,pink,bag,pink,True
bag,pink,4,a photo of a pink bag,bag/pink/seed_0004.png,handbag,pink,bag,pink,True
bag,pink,5,a photo of a pink bag,bag/pink/seed_0005.png,handbag,purple,bag,purple,False
bag,pink,6,a photo of a pink bag,bag/pink/seed_0006.png,handbag,pink,bag,pink,True
bag,pink,7,a photo of a pink bag,bag/pink/seed_0007.png,handbag,pink,bag,pink,True
bag,pink,8,a photo of a pink bag,bag/pink/seed_0008.png,handbag,pink,bag,pink,True
bag,pink,9,a photo of a pink bag,bag/pink/seed_0009.png,handbag,pink,bag,pink,True
bag,pink,10,a photo of a pink bag,bag/pink/seed_0010.png,handbag,pink,bag,pink,True
bag,pink,11,a photo of a pink bag,bag/pink/seed_0011.png,handbag,pink,bag,pink,True
bag,pink,12,a photo of a pink bag,bag/pink/seed_0012.png,bag,pink,bag,pink,True
bag,pink,13,a photo of a pink bag,bag/pink/seed_0013.png,handbag,pink,bag,pink,True
bag,pink,14,a photo of a pink bag,bag/pink/seed_0014.png,handbag,pink,bag,pink,True
bag,pink,15,a photo of a pink bag,bag/pink/seed_0015.png,handbag,pink,bag,pink,True
bag,pink,16,a photo of a pink bag,bag/pink/seed_0016.png,handbag,pink,bag,pink,True
bag,pink,17,a photo of a pink bag,bag/pink/seed_0017.png,handbag,pink,bag,pink,True
bag,pink,18,a photo of a pink bag,bag/pink/seed_0018.png,handbag,pink,bag,pink,True
bag,pink,19,a photo of a pink bag,bag/pink/seed_0019.png,handbag,pink,bag,pink,True
bag,pink,20,a photo of a pink bag,bag/pink/seed_0020.png,handbag,pink,bag,pink,True
bag,pink,21,a photo of a pink bag,bag/pink/seed_0021.png,bag,pink,bag,pink,True
bag,pink,22,a photo of a pink bag,bag/pink/seed_0022.png,handbag,pink,bag,pink,True
bag,pink,23,a photo of a pink bag,bag/pink/seed_0023.png,handbag,pink,bag,pink,True
bag,pink,24,a photo of a pink bag,bag/pink/seed_0024.png,purse,pink,bag,pink,True
bag,pink,25,a photo of a pink bag,bag/pink/seed_0025.png,handbag,pink,bag,pink,True
bag,pink,26,a photo of a pink bag,bag/pink/seed_0026.png,handbag,pink,bag,pink,True
bag,pink,27,a photo of a pink bag,bag/pink/seed_0027.png,handbag,pink,bag,pink,True
bag,pink,28,a photo of a pink bag,bag/pink/seed_0028.png,handbag,pink,bag,pink,True
bag,pink,29,a photo of a pink bag,bag/pink/seed_0029.png,handbag,pink,bag,pink,True
bag,orange,0,a photo of a orange bag,bag/orange/seed_0000.png,handbag,teal,bag,blue,False
bag,orange,1,a photo of a orange bag,bag/orange/seed_0001.png,bag,orange,bag,orange,True
bag,orange,2,a photo of a orange bag,bag/orange/seed_0002.png,handbag,orange,bag,orange,True
bag,orange,3,a photo of a orange bag,bag/orange/seed_0003.png,handbag,orange,bag,orange,True
bag,orange,4,a photo of a orange bag,bag/orange/seed_0004.png,handbag,orange,bag,orange,True
bag,orange,5,a photo of a orange bag,bag/orange/seed_0005.png,handbag,blue,bag,blue,False
bag,orange,6,a photo of a orange bag,bag/orange/seed_0006.png,handbag,orange,bag,orange,True
bag,orange,7,a photo of a orange bag,bag/orange/seed_0007.png,handbag,orange,bag,orange,True
bag,orange,8,a photo of a orange bag,bag/orange/seed_0008.png,handbag,orange,bag,orange,True
bag,orange,9,a photo of a orange bag,bag/orange/seed_0009.png,handbag,orange,bag,orange,True
bag,orange,10,a photo of a orange bag,bag/orange/seed_0010.png,handbag,orange,bag,orange,True
bag,orange,11,a photo of a orange bag,bag/orange/seed_0011.png,handbag,orange,bag,orange,True
bag,orange,12,a photo of a orange bag,bag/orange/seed_0012.png,clutch,orange,unmatched,orange,False
bag,orange,13,a photo of a orange bag,bag/orange/seed_0013.png,bag,orange,bag,orange,True
bag,orange,14,a photo of a orange bag,bag/orange/seed_0014.png,handbag,orange,bag,orange,True
bag,orange,15,a photo of a orange bag,bag/orange/seed_0015.png,handbag,orange,bag,orange,True
bag,orange,16,a photo of a orange bag,bag/orange/seed_0016.png,handbag,orange,bag,orange,True
bag,orange,17,a photo of a orange bag,bag/orange/seed_0017.png,handbag,orange,bag,orange,True
bag,orange,18,a photo of a orange bag,bag/orange/seed_0018.png,handbag,orange,bag,orange,True
bag,orange,19,a photo of a orange bag,bag/orange/seed_0019.png,purse,orange,bag,orange,True
bag,orange,20,a photo of a orange bag,bag/orange/seed_0020.png,handbag,orange,bag,orange,True
bag,orange,21,a photo of a orange bag,bag/orange/seed_0021.png,bag,orange,bag,orange,True
bag,orange,22,a photo of a orange bag,bag/orange/seed_0022.png,bag,orange,bag,orange,True
bag,orange,23,a photo of a orange bag,bag/orange/seed_0023.png,handbag,black,bag,black,False
bag,orange,24,a photo of a orange bag,bag/orange/seed_0024.png,handbag,orange,bag,orange,True
bag,orange,25,a photo of a orange bag,bag/orange/seed_0025.png,handbag,orange,bag,orange,True
bag,orange,26,a photo of a orange bag,bag/orange/seed_0026.png,handbag,orange,bag,orange,True
bag,orange,27,a photo of a orange bag,bag/orange/seed_0027.png,handbag,orange,bag,orange,True
bag,orange,28,a photo of a orange bag,bag/orange/seed_0028.png,bag,orange,bag,orange,True
bag,orange,29,a photo of a orange bag,bag/orange/seed_0029.png,handbag,orange,bag,orange,True
bag,purple,0,a photo of a purple bag,bag/purple/seed_0000.png,handbag,purple,bag,purple,True
bag,purple,1,a photo of a purple bag,bag/purple/seed_0001.png,handbag,purple,bag,purple,True
bag,purple,2,a photo of a purple bag,bag/purple/seed_0002.png,handbag,purple,bag,purple,True
bag,purple,3,a photo of a purple bag,bag/purple/seed_0003.png,handbag,purple,bag,purple,True
bag,purple,4,a photo of a purple bag,bag/purple/seed_0004.png,purse,purple,bag,purple,True
bag,purple,5,a photo of a purple bag,bag/purple/seed_0005.png,handbag,purple,bag,purple,True
bag,purple,6,a photo of a purple bag,bag/purple/seed_0006.png,handbag,purple,bag,purple,True
bag,purple,7,a photo of a purple bag,bag/purple/seed_0007.png,suitcase,purple,unmatched,purple,False
bag,purple,8,a photo of a purple bag,bag/purple/seed_0008.png,handbag,purple,bag,purple,True
bag,purple,9,a photo of a purple bag,bag/purple/seed_0009.png,handbag,purple,bag,purple,True
bag,purple,10,a photo of a purple bag,bag/purple/seed_0010.png,purse,purple,bag,purple,True
bag,purple,11,a photo of a purple bag,bag/purple/seed_0011.png,handbag,purple,bag,purple,True
bag,purple,12,a photo of a purple bag,bag/purple/seed_0012.png,handbag,purple,bag,purple,True
bag,purple,13,a photo of a purple bag,bag/purple/seed_0013.png,handbag,purple,bag,purple,True
bag,purple,14,a photo of a purple bag,bag/purple/seed_0014.png,handbag,purple,bag,purple,True
bag,purple,15,a photo of a purple bag,bag/purple/seed_0015.png,purse,purple,bag,purple,True
bag,purple,16,a photo of a purple bag,bag/purple/seed_0016.png,handbag,purple,bag,purple,True
bag,purple,17,a photo of a purple bag,bag/purple/seed_0017.png,handbag,purple,bag,purple,True
bag,purple,18,a photo of a purple bag,bag/purple/seed_0018.png,handbag,purple,bag,purple,True
bag,purple,19,a photo of a purple bag,bag/purple/seed_0019.png,purse,purple,bag,purple,True
bag,purple,20,a photo of a purple bag,bag/purple/seed_0020.png,handbag,purple,bag,purple,True
bag,purple,21,a photo of a purple bag,bag/purple/seed_0021.png,handbag,purple,bag,purple,True
bag,purple,22,a photo of a purple bag,bag/purple/seed_0022.png,bag,purple,bag,purple,True
bag,purple,23,a photo of a purple bag,bag/purple/seed_0023.png,handbag,purple,bag,purple,True
bag,purple,24,a photo of a purple bag,bag/purple/seed_0024.png,purse,purple,bag,purple,True
bag,purple,25,a photo of a purple bag,bag/purple/seed_0025.png,handbag,purple,bag,purple,True
bag,purple,26,a photo of a purple bag,bag/purple/seed_0026.png,handbag,purple,bag,purple,True
bag,purple,27,a photo of a purple bag,bag/purple/seed_0027.png,briefcase,purple,unmatched,purple,False
bag,purple,28,a photo of a purple bag,bag/purple/seed_0028.png,handbag,purple,bag,purple,True
bag,purple,29,a photo of a purple bag,bag/purple/seed_0029.png,purse,purple,bag,purple,True
bag,white,0,a photo of a white bag,bag/white/seed_0000.png,handbag,white,bag,white,True
bag,white,1,a photo of a white bag,bag/white/seed_0001.png,bag,white,bag,white,True
bag,white,2,a photo of a white bag,bag/white/seed_0002.png,handbag,white,bag,white,True
bag,white,3,a photo of a white bag,bag/white/seed_0003.png,handbag,white,bag,white,True
bag,white,4,a photo of a white bag,bag/white/seed_0004.png,handbag,white,bag,white,True
bag,white,5,a photo of a white bag,bag/white/seed_0005.png,handbag,white,bag,white,True
bag,white,6,a photo of a white bag,bag/white/seed_0006.png,handbag,white,bag,white,True
bag,white,7,a photo of a white bag,bag/white/seed_0007.png,handbag,white,bag,white,True
bag,white,8,a photo of a white bag,bag/white/seed_0008.png,purse,white,bag,white,True
bag,white,9,a photo of a white bag,bag/white/seed_0009.png,handbag,white,bag,white,True
bag,white,10,a photo of a white bag,bag/white/seed_0010.png,handbag,white,bag,white,True
bag,white,11,a photo of a white bag,bag/white/seed_0011.png,handbag,white,bag,white,True
bag,white,12,a photo of a white bag,bag/white/seed_0012.png,handbag,white,bag,white,True
bag,white,13,a photo of a white bag,bag/white/seed_0013.png,handbag,white,bag,white,True
bag,white,14,a photo of a white bag,bag/white/seed_0014.png,handbag,white,bag,white,True
bag,white,15,a photo of a white bag,bag/white/seed_0015.png,handbag,white,bag,white,True
bag,white,16,a photo of a white bag,bag/white/seed_0016.png,bag,white,bag,white,True
bag,white,17,a photo of a white bag,bag/white/seed_0017.png,handbag,white,bag,white,True
bag,white,18,a photo of a white bag,bag/white/seed_0018.png,handbag,white,bag,white,True
bag,white,19,a photo of a white bag,bag/white/seed_0019.png,handbag,brown,bag,brown,False
bag,white,20,a photo of a white bag,bag/white/seed_0020.png,handbag,white,bag,white,True
bag,white,21,a photo of a white bag,bag/white/seed_0021.png,handbag,white,bag,white,True
bag,white,22,a photo of a white bag,bag/white/seed_0022.png,handbag,white,bag,white,True
bag,white,23,a photo of a white bag,bag/white/seed_0023.png,handbag,white,bag,white,True
bag,white,24,a photo of a white bag,bag/white/seed_0024.png,handbag,white,bag,white,True
bag,white,25,a photo of a white bag,bag/white/seed_0025.png,handbag,white,bag,white,True
bag,white,26,a photo of a white bag,bag/white/seed_0026.png,handbag,white,bag,white,True
bag,white,27,a photo of a white bag,bag/white/seed_0027.png,handbag,white,bag,white,True
bag,white,28,a photo of a white bag,bag/white/seed_0028.png,handbag,white,bag,white,True
bag,white,29,a photo of a white bag,bag/white/seed_0029.png,handbag,white,bag,white,True
bag,black,0,a photo of a black bag,bag/black/seed_0000.png,bag,black,bag,black,True
bag,black,1,a photo of a black bag,bag/black/seed_0001.png,handbag,black,bag,black,True
bag,black,2,a photo of a black bag,bag/black/seed_0002.png,bag,black,bag,black,True
bag,black,3,a photo of a black bag,bag/black/seed_0003.png,handbag,black,bag,black,True
bag,black,4,a photo of a black bag,bag/black/seed_0004.png,suitcase,black,unmatched,black,False
bag,black,5,a photo of a black bag,bag/black/seed_0005.png,handbag,black,bag,black,True
bag,black,6,a photo of a black bag,bag/black/seed_0006.png,handbag,black,bag,black,True
bag,black,7,a photo of a black bag,bag/black/seed_0007.png,handbag,black,bag,black,True
bag,black,8,a photo of a black bag,bag/black/seed_0008.png,handbag,black,bag,black,True
bag,black,9,a photo of a black bag,bag/black/seed_0009.png,handbag,black,bag,black,True
bag,black,10,a photo of a black bag,bag/black/seed_0010.png,handbag,black,bag,black,True
bag,black,11,a photo of a black bag,bag/black/seed_0011.png,handbag,black,bag,black,True
bag,black,12,a photo of a black bag,bag/black/seed_0012.png,handbag,black,bag,black,True
bag,black,13,a photo of a black bag,bag/black/seed_0013.png,handbag,black,bag,black,True
bag,black,14,a photo of a black bag,bag/black/seed_0014.png,bag,black,bag,black,True
bag,black,15,a photo of a black bag,bag/black/seed_0015.png,handbag,black,bag,black,True
bag,black,16,a photo of a black bag,bag/black/seed_0016.png,handbag,black,bag,black,True
bag,black,17,a photo of a black bag,bag/black/seed_0017.png,handbag,black,bag,black,True
bag,black,18,a photo of a black bag,bag/black/seed_0018.png,handbag,black,bag,black,True
bag,black,19,a photo of a black bag,bag/black/seed_0019.png,handbag,black,bag,black,True
bag,black,20,a photo of a black bag,bag/black/seed_0020.png,handbag,black,bag,black,True
bag,black,21,a photo of a black bag,bag/black/seed_0021.png,handbag,black,bag,black,True
bag,black,22,a photo of a black bag,bag/black/seed_0022.png,purse,black,bag,black,True
bag,black,23,a photo of a black bag,bag/black/seed_0023.png,handbag,black,bag,black,True
bag,black,24,a photo of a black bag,bag/black/seed_0024.png,backpack,white,bag,white,False
bag,black,25,a photo of a black bag,bag/black/seed_0025.png,handbag,black,bag,black,True
bag,black,26,a photo of a black bag,bag/black/seed_0026.png,handbag,black,bag,black,True
bag,black,27,a photo of a black bag,bag/black/seed_0027.png,handbag,black,bag,black,True
bag,black,28,a photo of a black bag,bag/black/seed_0028.png,handbag,black,bag,black,True
bag,black,29,a photo of a black bag,bag/black/seed_0029.png,bag,black,bag,black,True
bag,brown,0,a photo of a brown bag,bag/brown/seed_0000.png,paper bag,brown,bag,brown,True
bag,brown,1,a photo of a brown bag,bag/brown/seed_0001.png,bag,brown,bag,brown,True
bag,brown,2,a photo of a brown bag,bag/brown/seed_0002.png,bag,brown,bag,brown,True
bag,brown,3,a photo of a brown bag,bag/brown/seed_0003.png,bag,brown,bag,brown,True
bag,brown,4,a photo of a brown bag,bag/brown/seed_0004.png,paper bag,brown,bag,brown,True
bag,brown,5,a photo of a brown bag,bag/brown/seed_0005.png,bag,brown,bag,brown,True
bag,brown,6,a photo of a brown bag,bag/brown/seed_0006.png,bag,brown,bag,brown,True
bag,brown,7,a photo of a brown bag,bag/brown/seed_0007.png,bag,brown,bag,brown,True
bag,brown,8,a photo of a brown bag,bag/brown/seed_0008.png,bag,brown,bag,brown,True
bag,brown,9,a photo of a brown bag,bag/brown/seed_0009.png,paper bag,brown,bag,brown,True
bag,brown,10,a photo of a brown bag,bag/brown/seed_0010.png,paper bag,brown,bag,brown,True
bag,brown,11,a photo of a brown bag,bag/brown/seed_0011.png,bag,brown,bag,brown,True
bag,brown,12,a photo of a brown bag,bag/brown/seed_0012.png,paper bag,brown,bag,brown,True
bag,brown,13,a photo of a brown bag,bag/brown/seed_0013.png,paper bag,brown,bag,brown,True
bag,brown,14,a photo of a brown bag,bag/brown/seed_0014.png,bag,brown,bag,brown,True
bag,brown,15,a photo of a brown bag,bag/brown/seed_0015.png,paper bag,brown,bag,brown,True
bag,brown,16,a photo of a brown bag,bag/brown/seed_0016.png,paper bag,brown,bag,brown,True
bag,brown,17,a photo of a brown bag,bag/brown/seed_0017.png,bag,brown,bag,brown,True
bag,brown,18,a photo of a brown bag,bag/brown/seed_0018.png,bag,brown,bag,brown,True
bag,brown,19,a photo of a brown bag,bag/brown/seed_0019.png,bag,brown,bag,brown,True
bag,brown,20,a photo of a brown bag,bag/brown/seed_0020.png,bag,brown,bag,brown,True
bag,brown,21,a photo of a brown bag,bag/brown/seed_0021.png,paper bag,brown,bag,brown,True
bag,brown,22,a photo of a brown bag,bag/brown/seed_0022.png,paper bag,brown,bag,brown,True
bag,brown,23,a photo of a brown bag,bag/brown/seed_0023.png,paper bag,brown,bag,brown,True
bag,brown,24,a photo of a brown bag,bag/brown/seed_0024.png,paper bag,brown,bag,brown,True
bag,brown,25,a photo of a brown bag,bag/brown/seed_0025.png,bag,brown,bag,brown,True
bag,brown,26,a photo of a brown bag,bag/brown/seed_0026.png,bag,brown,bag,brown,True
bag,brown,27,a photo of a brown bag,bag/brown/seed_0027.png,paper bag,brown,bag,brown,True
bag,brown,28,a photo of a brown bag,bag/brown/seed_0028.png,bag,brown,bag,brown,True
bag,brown,29,a photo of a brown bag,bag/brown/seed_0029.png,paper bag,brown,bag,brown,True
frog,blue,0,a photo of a blue frog,frog/blue/seed_0000.png,Frog,blue,frog,blue,True
frog,blue,1,a photo of a blue frog,frog/blue/seed_0001.png,Frog,blue,frog,blue,True
frog,blue,2,a photo of a blue frog,frog/blue/seed_0002.png,Frog,blue,frog,blue,True
frog,blue,3,a photo of a blue frog,frog/blue/seed_0003.png,frog,blue,frog,blue,True
frog,blue,4,a photo of a blue frog,frog/blue/seed_0004.png,frog,green,frog,green,False
frog,blue,5,a photo of a blue frog,frog/blue/seed_0005.png,Frog,blue,frog,blue,True
frog,blue,6,a photo of a blue frog,frog/blue/seed_0006.png,Frog,blue,frog,blue,True
frog,blue,7,a photo of a blue frog,frog/blue/seed_0007.png,Frog,blue,frog,blue,True
frog,blue,8,a photo of a blue frog,frog/blue/seed_0008.png,Frog,blue,frog,blue,True
frog,blue,9,a photo of a blue frog,frog/blue/seed_0009.png,Frog,blue,frog,blue,True
frog,blue,10,a photo of a blue frog,frog/blue/seed_0010.png,frog,blue,frog,blue,True
frog,blue,11,a photo of a blue frog,frog/blue/seed_0011.png,frog,blue,frog,blue,True
frog,blue,12,a photo of a blue frog,frog/blue/seed_0012.png,Frog,blue,frog,blue,True
frog,blue,13,a photo of a blue frog,frog/blue/seed_0013.png,frog,blue,frog,blue,True
frog,blue,14,a photo of a blue frog,frog/blue/seed_0014.png,frog,blue,frog,blue,True
frog,blue,15,a photo of a blue frog,frog/blue/seed_0015.png,frog,blue,frog,blue,True
frog,blue,16,a photo of a blue frog,frog/blue/seed_0016.png,frog,green,frog,green,False
frog,blue,17,a photo of a blue frog,frog/blue/seed_0017.png,Frog,blue,frog,blue,True
frog,blue,18,a photo of a blue frog,frog/blue/seed_0018.png,Frog,blue,frog,blue,True
frog,blue,19,a photo of a blue frog,frog/blue/seed_0019.png,Frog,blue,frog,blue,True
frog,blue,20,a photo of a blue frog,frog/blue/seed_0020.png,Frog,blue,frog,blue,True
frog,blue,21,a photo of a blue frog,frog/blue/seed_0021.png,frog,blue,frog,blue,True
frog,blue,22,a photo of a blue frog,frog/blue/seed_0022.png,frog,blue,frog,blue,True
frog,blue,23,a photo of a blue frog,frog/blue/seed_0023.png,Frog,blue,frog,blue,True
frog,blue,24,a photo of a blue frog,frog/blue/seed_0024.png,Frog,blue,frog,blue,True
frog,blue,25,a photo of a blue frog,frog/blue/seed_0025.png,Frog,blue,frog,blue,True
frog,blue,26,a photo of a blue frog,frog/blue/seed_0026.png,Frog,blue,frog,blue,True
frog,blue,27,a photo of a blue frog,frog/blue/seed_0027.png,Frog,blue,frog,blue,True
frog,blue,28,a photo of a blue frog,frog/blue/seed_0028.png,Frog,blue,frog,blue,True
frog,blue,29,a photo of a blue frog,frog/blue/seed_0029.png,frog,blue,frog,blue,True
frog,yellow,0,a photo of a yellow frog,frog/yellow/seed_0000.png,frog,yellow,frog,yellow,True
frog,yellow,1,a photo of a yellow frog,frog/yellow/seed_0001.png,frog,yellow,frog,yellow,True
frog,yellow,2,a photo of a yellow frog,frog/yellow/seed_0002.png,frog,yellow,frog,yellow,True
frog,yellow,3,a photo of a yellow frog,frog/yellow/seed_0003.png,frog,yellow,frog,yellow,True
frog,yellow,4,a photo of a yellow frog,frog/yellow/seed_0004.png,frog,yellow,frog,yellow,True
frog,yellow,5,a photo of a yellow frog,frog/yellow/seed_0005.png,frog,yellow,frog,yellow,True
frog,yellow,6,a photo of a yellow frog,frog/yellow/seed_0006.png,frog,yellow,frog,yellow,True
frog,yellow,7,a photo of a yellow frog,frog/yellow/seed_0007.png,frog,yellow,frog,yellow,True
frog,yellow,8,a photo of a yellow frog,frog/yellow/seed_0008.png,frog,yellow,frog,yellow,True
frog,yellow,9,a photo of a yellow frog,frog/yellow/seed_0009.png,frog,yellow,frog,yellow,True
frog,yellow,10,a photo of a yellow frog,frog/yellow/seed_0010.png,frog,yellow,frog,yellow,True
frog,yellow,11,a photo of a yellow frog,frog/yellow/seed_0011.png,frog,yellow,frog,yellow,True
frog,yellow,12,a photo of a yellow frog,frog/yellow/seed_0012.png,frog,yellow,frog,yellow,True
frog,yellow,13,a photo of a yellow frog,frog/yellow/seed_0013.png,frog,yellow,frog,yellow,True
frog,yellow,14,a photo of a yellow frog,frog/yellow/seed_0014.png,frog,yellow,frog,yellow,True
frog,yellow,15,a photo of a yellow frog,frog/yellow/seed_0015.png,frog,yellow,frog,yellow,True
frog,yellow,16,a photo of a yellow frog,frog/yellow/seed_0016.png,frog,yellow,frog,yellow,True
frog,yellow,17,a photo of a yellow frog,frog/yellow/seed_0017.png,frog,yellow,frog,yellow,True
frog,yellow,18,a photo of a yellow frog,frog/yellow/seed_0018.png,Frog,yellow,frog,yellow,True
frog,yellow,19,a photo of a yellow frog,frog/yellow/seed_0019.png,frog,yellow,frog,yellow,True
frog,yellow,20,a photo of a yellow frog,frog/yellow/seed_0020.png,frog,yellow,frog,yellow,True
frog,yellow,21,a photo of a yellow frog,frog/yellow/seed_0021.png,frog,yellow,frog,yellow,True
frog,yellow,22,a photo of a yellow frog,frog/yellow/seed_0022.png,frog,yellow,frog,yellow,True
frog,yellow,23,a photo of a yellow frog,frog/yellow/seed_0023.png,frog,green,frog,green,False
frog,yellow,24,a photo of a yellow frog,frog/yellow/seed_0024.png,frog,yellow,frog,yellow,True
frog,yellow,25,a photo of a yellow frog,frog/yellow/seed_0025.png,frog,yellow,frog,yellow,True
frog,yellow,26,a photo of a yellow frog,frog/yellow/seed_0026.png,frog,yellow,frog,yellow,True
frog,yellow,27,a photo of a yellow frog,frog/yellow/seed_0027.png,frog,yellow,frog,yellow,True
frog,yellow,28,a photo of a yellow frog,frog/yellow/seed_0028.png,frog,yellow,frog,yellow,True
frog,yellow,29,a photo of a yellow frog,frog/yellow/seed_0029.png,frog,yellow,frog,yellow,True
frog,red,0,a photo of a red frog,frog/red/seed_0000.png,frog,red,frog,red,True
frog,red,1,a photo of a red frog,frog/red/seed_0001.png,frog,red,frog,red,True
frog,red,2,a photo of a red frog,frog/red/seed_0002.png,frog,orange,frog,orange,False
frog,red,3,a photo of a red frog,frog/red/seed_0003.png,Frog,orange,frog,orange,False
frog,red,4,a photo of a red frog,frog/red/seed_0004.png,frog,orange,frog,orange,False
frog,red,5,a photo of a red frog,frog/red/seed_0005.png,Frog,red,frog,red,True
frog,red,6,a photo of a red frog,frog/red/seed_0006.png,Frog,red,frog,red,True
frog,red,7,a photo of a red frog,frog/red/seed_0007.png,Frog,red,frog,red,True
frog,red,8,a photo of a red frog,frog/red/seed_0008.png,Frog,red,frog,red,True
frog,red,9,a photo of a red frog,frog/red/seed_0009.png,Frog,red,frog,red,True
frog,red,10,a photo of a red frog,frog/red/seed_0010.png,frog,red,frog,red,True
frog,red,11,a photo of a red frog,frog/red/seed_0011.png,Frog,red,frog,red,True
frog,red,12,a photo of a red frog,frog/red/seed_0012.png,Frog,red,frog,red,True
frog,red,13,a photo of a red frog,frog/red/seed_0013.png,frog,red,frog,red,True
frog,red,14,a photo of a red frog,frog/red/seed_0014.png,Frog,red,frog,red,True
frog,red,15,a photo of a red frog,frog/red/seed_0015.png,frog,red,frog,red,True
frog,red,16,a photo of a red frog,frog/red/seed_0016.png,frog,red,frog,red,True
frog,red,17,a photo of a red frog,frog/red/seed_0017.png,Frog,red,frog,red,True
frog,red,18,a photo of a red frog,frog/red/seed_0018.png,Frog,red,frog,red,True
frog,red,19,a photo of a red frog,frog/red/seed_0019.png,frog,red,frog,red,True
frog,red,20,a photo of a red frog,frog/red/seed_0020.png,Frog,red,frog,red,True
frog,red,21,a photo of a red frog,frog/red/seed_0021.png,frog,red,frog,red,True
frog,red,22,a photo of a red frog,frog/red/seed_0022.png,frog,red,frog,red,True
frog,red,23,a photo of a red frog,frog/red/seed_0023.png,Frog,red,frog,red,True
frog,red,24,a photo of a red frog,frog/red/seed_0024.png,frog,red,frog,red,True
frog,red,25,a photo of a red frog,frog/red/seed_0025.png,frog,red,frog,red,True
frog,red,26,a photo of a red frog,frog/red/seed_0026.png,frog,red,frog,red,True
frog,red,27,a photo of a red frog,frog/red/seed_0027.png,frog,red,frog,red,True
frog,red,28,a photo of a red frog,frog/red/seed_0028.png,frog,red,frog,red,True
frog,red,29,a photo of a red frog,frog/red/seed_0029.png,Frog,red,frog,red,True
frog,green,0,a photo of a green frog,frog/green/seed_0000.png,frog,green,frog,green,True
frog,green,1,a photo of a green frog,frog/green/seed_0001.png,frog,green,frog,green,True
frog,green,2,a photo of a green frog,frog/green/seed_0002.png,frog,green,frog,green,True
frog,green,3,a photo of a green frog,frog/green/seed_0003.png,frog,green,frog,green,True
frog,green,4,a photo of a green frog,frog/green/seed_0004.png,frog,green,frog,green,True
frog,green,5,a photo of a green frog,frog/green/seed_0005.png,frog,green,frog,green,True
frog,green,6,a photo of a green frog,frog/green/seed_0006.png,frog,green,frog,green,True
